,Unnamed: 0,callsign,typecode,origin,destination,firstseen,latitude_1,longitude_1,latitude_2,longitude_2,type,Departure Country,Arrival Country,Is International,date
10370,35162043,GEC8184,MD11,EDDF,KORD,2020-04-12,50.04058456420898,8.545899642141242,41.96563203456039,-87.94983619867371,cargo,['DE'],['US'],0,2020-04-12
10371,35165112,GEC8387,B77L,RKSI,EDDF,2020-04-12,37.5026224427304,126.41699086064881,50.04065322875977,8.54638752184416,cargo,['KR'],['DE'],0,2020-04-12
10372,35166398,GEC8160,MD11,EDDF,KJFK,2020-04-12,50.040321350097656,8.543659009431536,40.65971374511719,-73.7435302734375,cargo,['DE'],['US'],0,2020-04-12
10373,35166791,GEC8170,B77L,EDDF,KATL,2020-04-12,50.041236877441406,8.547489768580387,33.63180541992188,-84.40767872090242,cargo,['DE'],['US'],0,2020-04-12
10374,35168274,GEC8264,MD11,GOBD,SBKP,2020-04-12,14.67298604674258,-17.072850277549318,-23.00473022460938,-47.13823908025569,cargo,['SN'],['BR'],0,2020-04-12
10375,35170372,GEC8431,,RKSI,EDDF,2020-04-12,37.5026224427304,126.417528235394,50.04061812061374,8.547901462864232,cargo,['KR'],['DE'],0,2020-04-12
10376,35170720,GEC8175,MD11,KATL,CYYZ,2020-04-12,33.63482666015625,-84.41216293646362,43.6730284610037,-79.66565813337053,cargo,['US'],['CA'],0,2020-04-12
10377,35173670,GEC8175,MD11,CYYZ,EDDF,2020-04-13,43.67724609375,-79.59984357966934,50.03997802734375,8.545191996806379,cargo,['CA'],['DE'],0,2020-04-13
10378,35174500,GEC8185,MD11,KORD,CYYZ,2020-04-13,41.96905517578125,-87.90591846812856,43.65655517578125,-79.62986436001086,cargo,['US'],['CA'],0,2020-04-13
10379,35175097,GEC8401,B77L,RKSI,EDDF,2020-04-13,37.48907574152542,126.4294698963995,50.04123493776483,8.547474629170187,cargo,['KR'],['DE'],0,2020-04-13
10381,35175962,GEC8185,MD11,CYYZ,EDDF,2020-04-13,43.68022155761719,-79.65522233829942,50.04042027360302,8.56102195945946,cargo,['CA'],['DE'],0,2020-04-13
10382,35176077,GEC8160,MD11,KJFK,CYYZ,2020-04-13,40.62073788400424,-73.78642689098012,43.68081665039062,-79.6544558502907,cargo,['US'],['CA'],0,2020-04-13
10384,35176629,GEC8171,B77L,KATL,CYYZ,2020-04-13,33.63194352489407,-84.44480895996094,43.675048828125,-79.66282334438586,cargo,['US'],['CA'],0,2020-04-13
10385,35177343,GEC8161,MD11,CYYZ,EDDF,2020-04-13,43.681361311573106,-79.65362548828125,50.04398151979608,8.568445154138514,cargo,['CA'],['DE'],0,2020-04-13
10387,35178937,GEC8265,MD11,SAEZ,SBKP,2020-04-13,-34.822769165039055,-58.532577826052254,-23.00523376464844,-47.13753995028407,cargo,['AR'],['BR'],0,2020-04-13
10388,35179140,GEC8171,B77L,CYYZ,EDDF,2020-04-13,43.67939758300781,-79.59677762763442,50.03681247517214,8.552188357791385,cargo,['CA'],['DE'],0,2020-04-13
10390,35184101,GEC8265,MD11,SBKP,GOBD,2020-04-13,-23.00285339355469,-47.14083584872157,14.66172040519068,-17.07275390625,cargo,['BR'],['SN'],0,2020-04-13
10391,35184879,GEC8188,MD11,EDDF,KORD,2020-04-13,50.03324890136719,8.537262364437705,41.96581824351165,-87.88212975790333,cargo,['DE'],['US'],0,2020-04-13
10392,35186118,GEC8254,MD11,EDDF,GOBD,2020-04-13,50.04033279418945,8.546568218030425,14.668517031912081,-17.07280209189969,cargo,['DE'],['SN'],0,2020-04-13
10393,35187797,GEC8160,MD11,EDDF,KJFK,2020-04-13,50.036952131885606,8.529714635900547,40.65907287597656,-73.74407958984375,cargo,['DE'],['US'],0,2020-04-13
10394,35189631,GEC8384,,EDDF,RKSI,2020-04-13,50.04061812061374,8.547901462864232,37.31913757324219,126.5865179832946,cargo,['DE'],['KR'],0,2020-04-13
10395,35191148,GEC8454,B77L,EDDF,OMDB,2020-04-13,50.04116510940811,8.547084911449536,25.46823120117188,55.2789306640625,cargo,['DE'],['AE'],0,2020-04-13
10396,35192517,GEC8405,,RKSI,EDDF,2020-04-13,37.50205993652344,126.4172233419216,50.04120254516602,8.54736328125,cargo,['KR'],['DE'],0,2020-04-13
10397,35193700,GEC8265,MD11,GOBD,EDDF,2020-04-13,14.67613220214844,-17.07289597083781,50.037161616955785,8.543892937737542,cargo,['SN'],['DE'],0,2020-04-13
10398,35196160,GEC8254,MD11,GOBD,SBKP,2020-04-14,14.67814636230469,-17.07289597083781,-23.007372839976203,-47.134602864583314,cargo,['SN'],['BR'],0,2020-04-14
10399,35198352,GEC8401,B77L,RKSI,EDDF,2020-04-14,37.50041198730469,126.42014523769951,50.03968048095703,8.543984262566816,cargo,['KR'],['DE'],0,2020-04-14
10400,35199093,GEC8189,MD11,KORD,CYYZ,2020-04-14,41.96905517578125,-87.90036288174718,43.68285098318326,-79.5916966029576,cargo,['US'],['CA'],0,2020-04-14
10401,35199487,GEC8454,B77L,OMSJ,VHHH,2020-04-14,25.35025386487023,55.48396272479364,22.30285127284163,113.91860961914058,cargo,['AE'],['HK'],0,2020-04-14
10402,35199686,GEC8160,MD11,KJFK,CYYZ,2020-04-14,40.6124267578125,-73.79144287109375,43.6812744140625,-79.59409491960389,cargo,['US'],['CA'],0,2020-04-14
10403,35200761,GEC8189,MD11,CYYZ,EDDF,2020-04-14,43.66283352092161,-79.62086268833706,50.04065322875977,8.548031857139183,cargo,['CA'],['DE'],0,2020-04-14
10405,35202312,GEC8161,MD11,CYYZ,EDDF,2020-04-14,43.68406134136652,-79.64970179966518,50.040606482554296,8.56722032701647,cargo,['CA'],['DE'],0,2020-04-14
10408,35207496,GEC8255,MD11,SBKP,GOBD,2020-04-14,-23.01263324284957,-47.12722778320312,14.65273582329184,-17.072657534950682,cargo,['BR'],['SN'],0,2020-04-14
10409,35207546,GEC8343,MD11,LLBG,EDDF,2020-04-14,32.0068359375,34.8260009765625,50.04108810424805,8.567221792120684,cargo,['IL'],['DE'],0,2020-04-14
10410,35210429,GEC8455,B77L,VHHH,EDDF,2020-04-14,22.299080541578395,113.90696207682294,50.04061889648438,8.547887300190173,cargo,['HK'],['DE'],0,2020-04-14
10411,35213268,GEC8385,,RKSI,EDDF,2020-04-14,37.50274658203125,126.4180414727394,50.04123493776483,8.547493187156883,cargo,['KR'],['DE'],0,2020-04-14
10412,35215851,GEC8160,MD11,EDDF,EDDF,2020-04-14,50.040571568375924,8.547715882997256,50.04065303479211,8.548012810784417,cargo,['DE'],['DE'],1,2020-04-14
10413,35215954,GEC8170,B77L,EDDF,KATL,2020-04-14,50.03966379973848,8.543930053710938,33.63180541992188,-84.40868766940372,cargo,['DE'],['US'],0,2020-04-14
10415,35218684,GEC8160,MD11,EDDF,KJFK,2020-04-14,50.0406297586732,8.547901462864232,40.65555895789196,-73.74691356312145,cargo,['DE'],['US'],0,2020-04-14
10416,35218904,GEC8386,,EDDF,RKSI,2020-04-14,50.04116821289062,8.547146445826478,37.32005310058594,126.58569985247671,cargo,['DE'],['KR'],0,2020-04-14
10417,35224730,GEC8255,MD11,GOBD,EDDF,2020-04-15,14.68212890625,-17.07294332570041,50.04032716912738,8.543670241897171,cargo,['SN'],['DE'],0,2020-04-15
10418,35225157,GEC8431,B77L,RKSI,EDDF,2020-04-15,37.50150518902277,126.41973744268,50.0435159974179,8.568315248231631,cargo,['KR'],['DE'],0,2020-04-15
10419,35228385,GEC8390,MD11,EDDF,UNNT,2020-04-15,50.03923416137695,8.546297173751027,55.02497786182468,82.78938987038352,cargo,['DE'],['RU'],0,2020-04-15
10420,35228944,GEC8401,B77L,RKSI,EDDF,2020-04-15,37.50123596191406,126.4198530481217,50.039687075857394,8.544004285657728,cargo,['KR'],['DE'],0,2020-04-15
10421,35229031,GEC8264,MD11,EDDF,GOBD,2020-04-15,50.04030990600586,8.543550591719777,14.655063435182733,-17.07270572060031,cargo,['DE'],['SN'],0,2020-04-15
10423,35230861,GEC8171,B77L,KATL,CYYZ,2020-04-15,33.63469010692532,-84.43765640258789,43.69633483886719,-79.63197220203489,cargo,['US'],['CA'],0,2020-04-15
10424,35230970,GEC8160,MD11,KJFK,CYYZ,2020-04-15,40.61389470504502,-73.78961042924362,43.67351725950079,-79.6620614188058,cargo,['US'],['CA'],0,2020-04-15
10425,35233204,GEC8161,MD11,CYYZ,EDDF,2020-04-15,43.68545790850104,-79.64767456054688,50.04343453100172,8.568296690244932,cargo,['CA'],['DE'],0,2020-04-15
10426,35233561,GEC8390,MD11,UNNT,RKSI,2020-04-15,55.00914001464844,82.6110480813419,37.31913757324219,126.5814923225565,cargo,['RU'],['KR'],0,2020-04-15
10427,35234059,GEC8171,B77L,CYYZ,EDDF,2020-04-15,43.67674255371094,-79.66026838435681,50.04123493776483,8.547474629170187,cargo,['CA'],['DE'],0,2020-04-15
10428,35234416,GEC8264,MD11,GOBD,SBKP,2020-04-15,14.65960693359375,-17.07270655138739,-23.00686076536016,-47.135264078776,cargo,['SN'],['BR'],0,2020-04-15
10429,35240694,GEC8473,B77L,VHHH,EDDF,2020-04-15,22.30073547363281,113.91199285333806,50.04031553106793,8.543633125923776,cargo,['HK'],['DE'],0,2020-04-15
10430,35243653,GEC8387,,RKSI,EDDF,2020-04-15,37.500806905455505,126.4187224014946,50.040606482554296,8.547882904877534,cargo,['KR'],['DE'],0,2020-04-15
10431,35245751,GEC8188,B77L,EDDF,KORD,2020-04-15,50.03968048095703,8.543984262566816,41.96910095214844,-87.87458246404475,cargo,['DE'],['US'],0,2020-04-15
10433,35248542,GEC8390,MD11,RKSI,RJBB,2020-04-15,37.49089050292969,126.42774216672207,34.41746598583157,135.2293395996094,cargo,['KR'],['JP'],0,2020-04-15
10434,35249765,GEC8384,B77L,EDDF,RKSI,2020-04-15,50.04124657582428,8.547474629170187,37.52347784527277,126.4049297830333,cargo,['DE'],['KR'],0,2020-04-15
10435,35253564,GEC8405,B77L,RKSI,EDDF,2020-04-15,37.50499660685911,126.4166326108186,50.03705687442068,8.545154880832982,cargo,['KR'],['DE'],0,2020-04-15
10437,35255075,GEC8391,MD11,RJBB,RKSI,2020-04-16,34.42657470703125,135.2429884307238,37.52952575683594,126.39951665350729,cargo,['JP'],['KR'],0,2020-04-16
10438,35257454,GEC8265,MD11,SAEZ,SBKP,2020-04-16,-34.823354947364976,-58.52863311767578,-23.00587463378906,-47.13669100674713,cargo,['AR'],['BR'],0,2020-04-16
10440,35260487,GEC8189,B77L,KORD,CYYZ,2020-04-16,41.9648666381836,-87.88868990811437,43.69667699781515,-79.63145664760044,cargo,['US'],['CA'],0,2020-04-16
10442,35261104,GEC8265,MD11,SBKP,GOBD,2020-04-16,-23.00239175052968,-47.14152018229163,14.672607421875,-17.0728486159752,cargo,['BR'],['SN'],0,2020-04-16
10443,35261202,GEC8184,B77L,EDDF,KORD,2020-04-16,50.035509012513245,8.546695193728885,41.96581824351165,-87.88053290788513,cargo,['DE'],['US'],0,2020-04-16
10445,35262362,GEC8189,B77L,CYYZ,EDDF,2020-04-16,43.676752640029136,-79.66036115373885,50.03968048095703,8.543984262566816,cargo,['CA'],['DE'],0,2020-04-16
10447,35267950,GEC8391,MD11,UNNT,EDDF,2020-04-16,55.025303727489394,82.54444469105113,50.04008276987884,8.545655946473818,cargo,['RU'],['DE'],0,2020-04-16
10448,35268165,GEC8265,MD11,GOBD,EDDF,2020-04-16,14.668610136387713,-17.07280209189969,50.0361840199616,8.53025281751478,cargo,['SN'],['DE'],0,2020-04-16
10449,35273934,GEC8174,MD11,EDDF,KATL,2020-04-16,50.03917694091797,8.545899642141242,33.631759643554695,-84.45879877830038,cargo,['DE'],['US'],0,2020-04-16
10451,35276086,GEC8185,B77L,KORD,CYYZ,2020-04-16,41.96903034792108,-87.90218619413154,43.68218994140625,-79.5926896915879,cargo,['US'],['CA'],0,2020-04-16
10452,35276138,GEC8186,,EDDF,KORD,2020-04-16,50.04030990600586,8.543604800575658,41.96575927734375,-87.87863991477276,cargo,['DE'],['US'],0,2020-04-16
10453,35277592,GEC8346,MD11,EDDF,LTBW,2020-04-16,50.03653335571289,8.527992650082236,41.20203567763507,28.72887351296165,cargo,['DE'],['TR'],0,2020-04-16
10454,35278123,GEC8474,B77L,EDDF,VOBL,2020-04-16,50.03955459594727,8.543424104389391,13.20671081542969,77.74129407159214,cargo,['DE'],['IN'],0,2020-04-16
10455,35278475,GEC8160,MD11,EDDF,KJFK,2020-04-16,50.0405502319336,8.546224895276518,40.61398780952065,-73.7411082874645,cargo,['DE'],['US'],0,2020-04-16
10456,35279474,GEC8386,B77L,EDDF,RKSI,2020-04-16,50.04120002358646,8.547177701383024,37.32116181971664,126.58459207286008,cargo,['DE'],['KR'],0,2020-04-16
10457,35280375,GEC8185,B77L,CYYZ,EDDF,2020-04-16,43.673583984375,-79.66499506041059,50.03981509451138,8.542334066854941,cargo,['CA'],['DE'],0,2020-04-16
10460,35288432,GEC8390,MD11,EDDF,UNNT,2020-04-17,50.03701400756836,8.529673124614515,55.025303727489394,82.79130415482953,cargo,['DE'],['RU'],0,2020-04-17
10461,35290039,GEC8175,MD11,KATL,CYYZ,2020-04-17,33.63473510742188,-84.41283556879785,43.69367980957031,-79.63580464207848,cargo,['US'],['CA'],0,2020-04-17
10462,35290440,GEC8187,,KORD,CYYZ,2020-04-17,41.96905517578125,-87.90211070667614,43.69601440429688,-79.63241932003994,cargo,['US'],['CA'],0,2020-04-17
10463,35291079,GEC8474,B77L,VOBL,VHHH,2020-04-17,13.20680236816406,77.72812941978721,22.300756422139827,113.9121500651042,cargo,['IN'],['HK'],0,2020-04-17
10464,35291086,GEC8401,B77L,RKSI,EDDF,2020-04-17,37.49313354492188,126.4272162254821,50.04122329970537,8.547418955210093,cargo,['KR'],['DE'],0,2020-04-17
10465,35291561,GEC8160,MD11,KJFK,CYYZ,2020-04-17,40.64730834960938,-73.81463623046875,43.68027877807617,-79.65442391329032,cargo,['US'],['CA'],0,2020-04-17
10466,35292251,GEC8175,MD11,CYYZ,EDDF,2020-04-17,43.68132019042969,-79.65368936228197,50.036800837112686,8.531162158862964,cargo,['CA'],['DE'],0,2020-04-17
10467,35293564,GEC8187,,CYYZ,EDDF,2020-04-17,43.679592326536024,-79.6561758858817,50.0376091003418,8.533774928042762,cargo,['CA'],['DE'],0,2020-04-17
10468,35293676,GEC8390,MD11,UNNT,RKSI,2020-04-17,54.96940612792969,82.54157571231617,37.3223876953125,126.5833038979388,cargo,['RU'],['KR'],0,2020-04-17
10469,35294184,GEC8161,MD11,CYYZ,EDDF,2020-04-17,43.68360900878906,-79.65036791424416,50.03874206542969,8.542954294305098,cargo,['CA'],['DE'],0,2020-04-17
10470,35301035,GEC8475,B77L,VHHH,EDDF,2020-04-17,22.30082702636719,113.9122425426136,50.04352763547735,8.573400136586782,cargo,['HK'],['DE'],0,2020-04-17
10471,35302208,GEC8188,MD11,EDDF,KORD,2020-04-17,50.04001235961914,8.545357553582441,41.96577169127383,-87.87816956985823,cargo,['DE'],['US'],0,2020-04-17
10472,35303680,GEC8387,B77L,RKSI,EDDF,2020-04-17,37.49140335341632,126.4272606891135,50.04061889648438,8.547887300190173,cargo,['KR'],['DE'],0,2020-04-17
10473,35304925,GEC8254,MD11,EDDF,GOBD,2020-04-17,50.039349572133204,8.540849427919131,14.669401524430606,-17.07280209189969,cargo,['DE'],['SN'],0,2020-04-17
10474,35305772,GEC8160,MD11,EDDF,KJFK,2020-04-17,50.0368473893505,8.529770309860641,40.6168212890625,-73.7469482421875,cargo,['DE'],['US'],0,2020-04-17
10475,35308018,GEC8170,MD11,EDDF,KATL,2020-04-17,50.03709178859904,8.531013694969383,33.63180386818061,-84.4105339050293,cargo,['DE'],['US'],0,2020-04-17
10476,35308342,GEC8384,,EDDF,RJAK,2020-04-17,50.03767776489258,8.53373878880551,36.10819671113612,140.2391928814827,cargo,['DE'],['JP'],0,2020-04-17
10478,35311101,GEC8390,MD11,RKSI,RJBB,2020-04-17,37.48372223417638,126.4337688943614,34.43252563476562,135.2518447564573,cargo,['KR'],['JP'],0,2020-04-17
10479,35311142,GEC8431,B77L,RKSI,EDDF,2020-04-17,37.50279235839844,126.4177492831616,50.03714997889632,8.548031368771115,cargo,['KR'],['DE'],0,2020-04-17
10480,35314898,GEC8254,MD11,GOBD,SBKP,2020-04-18,14.65992736816406,-17.07270655138739,-23.00602282507947,-47.13643391927082,cargo,['SN'],['BR'],0,2020-04-18
10481,35315092,GEC8391,MD11,RJBB,RKSI,2020-04-18,34.4261712543035,135.24238586425778,37.31941223144531,126.5863426695479,cargo,['JP'],['KR'],0,2020-04-18
10482,35316520,GEC8401,B77L,RKSI,EDDF,2020-04-18,37.5003662109375,126.42090493060171,50.04042027360302,8.547084911449536,cargo,['KR'],['DE'],0,2020-04-18
10483,35316718,GEC8189,MD11,KORD,CYYZ,2020-04-18,41.96905517578125,-87.89892716841264,43.67221069335938,-79.66691128043237,cargo,['US'],['CA'],0,2020-04-18
10485,35318021,GEC8160,MD11,KJFK,CYYZ,2020-04-18,40.65053131620763,-73.76345547762787,43.67428537142479,-79.6638924734933,cargo,['US'],['CA'],0,2020-04-18
10486,35318464,GEC8189,MD11,CYYZ,EDDF,2020-04-18,43.67623901367188,-79.62162461391716,50.0376387773934,8.535282031909839,cargo,['CA'],['DE'],0,2020-04-18
10487,35318628,GEC8391,MD11,RKSI,UNNT,2020-04-18,37.493408203125,126.42598902925528,55.02558304091631,82.79796253551136,cargo,['KR'],['RU'],0,2020-04-18
10488,35318688,GEC8171,MD11,KATL,CYYZ,2020-04-18,33.63473510742188,-84.44372060347575,43.67353820800781,-79.66499506041059,cargo,['US'],['CA'],0,2020-04-18
10489,35318730,GEC8342,MD11,EDDF,LLBG,2020-04-18,50.04028701782227,8.543261477821751,31.95854187011719,34.85879516601562,cargo,['DE'],['IL'],0,2020-04-18
10490,35319386,GEC8161,MD11,CYYZ,EDDF,2020-04-18,43.68694758011123,-79.6356419154576,50.03998947143555,8.54929673044305,cargo,['CA'],['DE'],0,2020-04-18
10491,35320513,GEC8171,MD11,CYYZ,EDDF,2020-04-18,43.68136596679688,-79.59371167559955,50.03890228271485,8.541617142526729,cargo,['CA'],['DE'],0,2020-04-18
10493,35320850,GEC8476,B77L,EDDF,VOBL,2020-04-18,50.041236877441406,8.547489768580387,13.20738194352489,77.66996684827303,cargo,['DE'],['IN'],0,2020-04-18
10496,35323024,GEC8343,MD11,LLBG,EDDF,2020-04-18,32.00912475585938,34.84368896484375,50.03952026367188,8.541526794433594,cargo,['IL'],['DE'],0,2020-04-18
10497,35323502,GEC8391,MD11,UNNT,EDDF,2020-04-18,55.005612130892466,82.56749933416192,50.03954315185547,8.542484484220806,cargo,['RU'],['DE'],0,2020-04-18
10498,35326180,GEC8459,,VHHH,EDDF,2020-04-18,22.30159436242055,113.91474405924481,50.040606482554296,8.547882904877534,cargo,['HK'],['DE'],0,2020-04-18
10499,35326932,GEC8255,MD11,SBKP,GOBD,2020-04-18,-23.00331115722656,-47.14028653231532,14.65617370605469,-17.0727065513874,cargo,['BR'],['SN'],0,2020-04-18
10500,35329137,GEC8385,,RKSI,EDDF,2020-04-18,37.37956237792969,126.5737200797872,50.0369754080045,8.529696077913847,cargo,['KR'],['DE'],0,2020-04-18
10501,35329853,GEC8176,B77L,EDDF,KATL,2020-04-18,50.04034423828125,8.54644173070004,33.63180541992188,-84.4101450394611,cargo,['DE'],['US'],0,2020-04-18
10502,35332160,GEC8386,B77L,EDDF,RKSI,2020-04-18,50.0406297586732,8.547882904877534,37.318508342161024,126.5870401133662,cargo,['DE'],['KR'],0,2020-04-18
10503,35333411,GEC8476,B77L,VOBL,VHHH,2020-04-18,13.20606994628906,77.72443574050376,22.30128479003906,113.91369074041194,cargo,['IN'],['HK'],0,2020-04-18
10504,35336082,GEC8411,B77L,RKSI,EDDF,2020-04-18,37.38702392578125,126.5625584379156,50.04376602172852,8.568396317331414,cargo,['KR'],['DE'],0,2020-04-18
10506,35338053,GEC8255,MD11,GOBD,EDDF,2020-04-19,14.67718505859375,-17.07289597083781,50.04128149000265,8.547660209037161,cargo,['SN'],['DE'],0,2020-04-19
10507,35340225,GEC8177,B77L,KATL,CYYZ,2020-04-19,33.634736659163124,-84.4460678100586,43.69615173339844,-79.63216382403705,cargo,['US'],['CA'],0,2020-04-19
10508,35340987,GEC8430,,EDDF,RKSI,2020-04-19,50.04059484449483,8.547790114944046,37.34678649902344,126.5623246862533,cargo,['DE'],['KR'],0,2020-04-19
10509,35341096,GEC8477,B77L,VHHH,EDDF,2020-04-19,22.30471336235434,113.92440795898442,50.0413978705972,8.567480138830236,cargo,['HK'],['DE'],0,2020-04-19
10510,35342031,GEC8174,MD11,EDDF,KATL,2020-04-19,50.04030990600586,8.54364093981291,33.6346435546875,-84.45599614357462,cargo,['DE'],['US'],0,2020-04-19
10511,35342102,GEC8177,B77L,CYYZ,EDDF,2020-04-19,43.67843627929688,-79.65790504632992,50.041258213883744,8.56736879091005,cargo,['CA'],['DE'],0,2020-04-19
10512,35343401,GEC8264,MD11,EDDF,GOBD,2020-04-19,50.0412483215332,8.547435559724505,14.66642761230469,-17.0728012611126,cargo,['DE'],['SN'],0,2020-04-19
10513,35346539,GEC8184,MD11,EDDF,KORD,2020-04-19,50.038856506347656,8.541436446340459,41.96553893008475,-88.00004116324487,cargo,['DE'],['US'],0,2020-04-19
10514,35350736,GEC8387,B77L,RKSI,EDDF,2020-04-19,37.50526428222656,126.42043742727728,50.041258213883744,8.547493187156883,cargo,['KR'],['DE'],0,2020-04-19
10515,35352549,GEC8160,B77L,EDDF,KJFK,2020-04-19,50.03683090209961,8.5311548333419,40.65948486328125,-73.74371337890625,cargo,['DE'],['US'],0,2020-04-19
10516,35352661,GEC8170,MD11,EDDF,KATL,2020-04-19,50.03915405273438,8.542719389262952,33.63487631587659,-84.40034866333008,cargo,['DE'],['US'],0,2020-04-19
10517,35354713,GEC8264,MD11,GOBD,SBKP,2020-04-19,14.681318897311973,-17.07289846319901,-23.0050048828125,-47.13783957741475,cargo,['SN'],['BR'],0,2020-04-19
10518,35355602,GEC8384,B77L,EDDF,RKSI,2020-04-19,50.04052734375,8.547543977436266,37.349325923596396,126.55969370966369,cargo,['DE'],['KR'],0,2020-04-19
10519,35357142,GEC8175,MD11,KATL,CYYZ,2020-04-19,33.63478321140095,-84.41556930541992,43.66520690917969,-79.60731683775434,cargo,['US'],['CA'],0,2020-04-19
10520,35357393,GEC8431,,RKSI,EDDF,2020-04-19,37.50178527832031,126.4180414727394,50.04408626233117,8.568463712125213,cargo,['KR'],['DE'],0,2020-04-19
10521,35361194,GEC8175,MD11,CYYZ,EDDF,2020-04-20,43.6871337890625,-79.63596888950893,50.0416030883789,8.567655462967721,cargo,['CA'],['DE'],0,2020-04-20
10525,35364171,GEC8160,B77L,KJFK,CYYZ,2020-04-20,40.61489868164062,-73.78973388671875,43.69999694824219,-79.62667065997455,cargo,['US'],['CA'],0,2020-04-20
10526,35364515,GEC8404,B77L,EDDF,RKSI,2020-04-20,50.03736877441406,8.527739675421463,37.3234428793697,126.58268140709923,cargo,['DE'],['KR'],0,2020-04-20
10527,35364913,GEC8171,MD11,KATL,EDDF,2020-04-20,33.63473510742188,-84.41647899394133,50.04032716912738,8.543670241897171,cargo,['US'],['DE'],0,2020-04-20
10529,35365857,GEC8161,B77L,CYYZ,EDDF,2020-04-20,43.67833541611493,-79.65794154575893,50.04124657582428,8.547493187156883,cargo,['CA'],['DE'],0,2020-04-20
10530,35366644,GEC8174,MD11,EDDF,KATL,2020-04-20,50.039349572133204,8.540812311945736,33.631851196289055,-84.4101450394611,cargo,['DE'],['US'],0,2020-04-20
10532,35367469,GEC8265,MD11,SAEZ,SBKP,2020-04-20,-34.82354736328125,-58.52820571588012,-23.00564575195312,-47.13694069602269,cargo,['AR'],['BR'],0,2020-04-20
10534,35368912,GEC8185,MD11,KORD,EDDF,2020-04-20,41.97578430175781,-87.95960166237568,50.04264450073242,8.568016855340254,cargo,['US'],['DE'],0,2020-04-20
10536,35373988,GEC8188,MD11,EDDF,KORD,2020-04-20,50.03881072998047,8.541201541298314,41.96575927734375,-87.89418307217687,cargo,['DE'],['US'],0,2020-04-20
